volt_V1,volt_V2,volt_V3,current_A1,current_A2,current_A3,power_kW,power_factor,motor_temp_C
396.03,397.57,397.31,23.27,21.99,23.91,13.74,0.878,63.27
398.13,400.54,401.74,22.44,19.85,22.93,14.55,0.892,63.81
403.83,403.59,404.61,21.92,21.34,23.57,14.05,0.89,62.11
400.06,402.47,402.31,24.02,24.82,23.06,13.52,0.9,59.97
401.25,399.33,404.19,24.74,22.26,24.66,15.07,0.91,64.23
401.21,400.4,393.07,22.35,24.53,22.77,15.61,0.926,61.95
398.41,401.53,399.44,23.04,23.09,23.41,14.16,0.898,61.69
400.21,398.16,402.67,19.82,24.34,23.49,15.75,0.908,61.72
398.75,401.83,402.71,24.59,23.33,23.12,15.43,0.921,61.35
396.81,401.26,400.08,23.98,23.93,23.62,14.46,0.868,62.42
402.06,402.4,400.26,25.48,22.42,23.78,13.83,0.89,64.04
399.2,401.01,402.03,22.03,22.68,24.27,13.3,0.889,62.05
403.57,401.88,405.53,23.54,19.99,21.51,15.46,0.925,66.06
402.48,399.8,396.94,24.5,20.99,23.34,14.07,0.904,63.1
400.98,399.59,399.13,22.33,21.79,23.03,13.51,0.911,60.78
393.69,394.69,404.71,23.27,22.74,23.93,14.76,0.878,63.26
404.65,399.58,400.78,22.1,22.13,22.39,13.42,0.919,63.11
395.87,403.39,401.79,20.91,24.03,21.35,13.95,0.878,64.41
404.2,397.4,403.98,23.54,23.27,23.88,13.33,0.907,62.82
398.56,400.32,401.74,22.58,22.48,20.88,12.72,0.902,63.18
399.63,398.53,402.53,23.46,19.75,23.19,15.14,0.89,63.3
399.75,398.08,402.93,24.92,21.97,22.43,15.09,0.904,62.03
401.14,395.52,402.42,23.51,24.94,23.26,13.51,0.899,63.14
396.6,397.87,402.11,23.78,22.35,22.21,13.6,0.904,62.96
400.74,403.13,397.51,24.1,25.35,24.07,13.81,0.901,64.29
396.67,397.76,402.07,22.36,23.02,21.77,14.57,0.931,62.1
399.32,398.9,400.67,22.7,24.53,21.92,13.3,0.913,61.35
398.02,397.19,400.12,24.67,21.38,22.55,13.83,0.892,63.31
401.56,398.08,401.33,20.6,22.07,23.55,13.07,0.889,62.03
399.68,404.65,401.88,23.64,23.84,22.41,14.45,0.89,63.95
404.91,402,402.55,25.18,23.36,24.07,15.05,0.881,63.07
398.05,397.3,400.69,23.8,22.99,25.25,13.63,0.93,65.59
399.55,397.46,395.14,20.37,22.14,22.89,13.64,0.891,64.73
398.75,396.87,402.42,25.54,22.83,20.32,14.4,0.895,63.33
396.63,400.94,394.46,21.04,22.64,24.06,14.93,0.908,64.35
398.82,399.22,402.87,23.83,22.73,24.67,13.99,0.897,63.23
398.17,396.52,401.74,24.25,23.27,22.66,14.75,0.896,62.36
395,392.62,403.42,21.32,22.58,21.2,14.63,0.902,63.48
401.13,398.52,403.51,23.79,22.3,23.94,13.25,0.905,61.15
395.82,401.73,398.44,22.61,23.43,22.17,13.5,0.869,63.84
395.84,400.02,399.18,22.07,23.58,24.69,13.87,0.91,62.56
397.52,403.86,401.7,22.16,23.19,23.06,14.57,0.915,62.81
405.49,404.26,400.89,22.78,23.7,22.87,13.68,0.897,62.78
398.96,401.03,402.69,23.33,22.33,25.13,15.28,0.883,64.53
396.8,399.35,400.54,21.76,23.32,23.84,14.73,0.912,63.8
401.08,400.19,396.48,22.93,24.03,23.55,15.24,0.894,64.79
400.73,398.28,395.92,23.18,21.17,20.73,14.15,0.931,60.57
392.5,394.32,399.05,22.23,23.67,22.47,13.35,0.882,62.89
404.64,397.5,398.95,25.23,21.33,20.95,13.34,0.889,61.56
401.34,399.99,402.46,23.75,24.74,22.77,13.85,0.905,62.18
402.74,396.56,400.42,23.9,23.29,23.56,13.56,0.874,63.78
398.7,397.17,406.29,22.1,25.56,20.43,13.93,0.917,63.17
398.43,399.09,403.05,20.84,23.1,21.41,14.35,0.91,64.98
400.64,400.21,396.02,23.77,23.21,24.16,14.48,0.898,62.99
397.36,396.83,399.27,22.78,21.36,23.68,13.3,0.906,63.18
399.84,406.47,398.51,21.97,22.31,23.6,14.71,0.88,61
402.66,400.81,401.89,23.91,23.5,23.22,13.72,0.914,62.1
399.04,400.43,400.55,23.31,23.72,23.49,13.98,0.905,63.48
399.24,397.54,405.41,22.93,23.8,21.38,13.77,0.924,61.43
400.38,401.2,403.2,26.01,23.79,21.98,13.54,0.904,61.46
400.29,399.48,399.94,24.35,21.09,23.84,13.76,0.908,63.99
401.01,402.45,392.63,21.94,23.45,22.51,12.98,0.904,64.43
398.66,399.03,396.95,22.03,21.13,24.19,13.77,0.889,61.65
398.93,400.1,400.73,21.63,22.87,24.08,13.48,0.881,63.71
400.52,400.8,395.92,22.97,22.11,23,14.22,0.907,62.71
402.95,397.43,403.07,23.37,23.51,23.34,14.07,0.89,65.11
400.88,399.87,393.01,21.83,23.3,21.57,15.26,0.862,62.71
398.81,402.05,402.66,21.54,21.73,26.43,13.14,0.91,62.93
396.66,399.58,401.54,21.84,21.13,23.44,14.27,0.92,65.19
398.36,398.46,403.17,22.48,24.48,23.32,14,0.906,62.71
396.04,398.49,403.06,24.16,24.3,22.3,14.64,0.914,62.6
398.17,400.57,400.75,23.52,24.49,24.03,13.71,0.905,62.82
400.55,395.03,399.48,23.33,24.18,20.81,13.8,0.913,62.92
397.42,404.86,400.91,21.43,21.81,23.84,13.89,0.898,62.07
401.94,398.13,400.63,19.99,23.91,22.88,12.52,0.914,61.79
399.96,396.72,405.52,20.64,20.69,22.23,13.52,0.929,63
399.69,399.8,402.98,24.09,21.74,22.06,15.7,0.924,61.96
400.55,401.07,396.85,24.8,22.67,24.42,14.03,0.894,64.06
399.22,397.18,399.21,24.09,22.32,21.67,13.92,0.908,62.62
403.13,394.85,402.05,22.35,24.32,24.02,14.03,0.895,63.62
404.26,399.8,398.47,22.65,25.42,24.8,14.15,0.907,61.76
402.55,398.26,395.02,24.16,22.44,21.47,14.4,0.915,63.5
398.18,396.88,402.74,24.52,21.21,23.15,15.57,0.899,62.57
399.79,398.87,398.76,23.51,22,23.74,13.53,0.902,62.32
401.4,402.24,397.28,21.96,21.66,24.48,14.03,0.905,62.17
403.39,400.32,403.2,20.79,23.64,21.26,13.75,0.899,63.14
400.65,398.94,399.61,25.18,23.47,21.76,15.21,0.905,63.32
404.24,402.44,397.51,19.86,22.22,21.39,13.72,0.911,61.05
400.63,404.7,400.09,21.84,21.55,23.71,13.8,0.886,62.98
403.99,396.07,399.46,22.55,22.95,21.47,13.6,0.899,62.21
394.34,400.99,405.82,21.19,22.45,24.38,13.24,0.893,60.93
401.42,397.07,401.44,21.9,23.39,23.01,13.13,0.877,63.42
400.04,395.54,395.55,23.93,22.31,23.19,12.92,0.928,62.64
397.55,406.06,395.26,21,23.77,23.93,13.72,0.888,62.41
400.93,394.37,401.29,23.61,23.45,22.43,14.49,0.89,62.86
400.37,399.06,404.68,26.28,22.15,25.29,13.74,0.895,62.89
399.48,404.79,397.47,22.48,23.92,23.66,14.18,0.902,61.91
403.54,406.69,395.83,20.73,22.48,23.17,13.06,0.919,62.91
400.19,403.01,403.37,22.03,23.74,22.68,12.37,0.888,61.58
394.09,398.93,400.83,21.99,23.56,21.81,12.01,0.913,61.19
399.24,398.24,400.06,25.96,23.25,23.67,14.18,0.893,62.1
397.85,398.87,399,21.65,21.59,23.97,15.31,0.912,64.61
399.33,404.36,401.64,23.02,23.05,23.8,13.69,0.909,64.78
399.55,400.14,405.6,24.36,21.94,23.58,14.36,0.885,63.13
403.73,406.2,405.19,21.53,22.36,22.76,13.62,0.901,61.8
395.36,401.63,402.5,22.52,23.11,23.19,14.12,0.901,63.01
398.49,396.83,397.66,24.63,23.64,21.65,12.72,0.893,63.28
402.33,399.43,396.93,23.26,22.7,23.98,15.18,0.911,63.48
398.95,396.93,394.79,22.34,24.55,22.62,15.12,0.886,62.56
399.68,399.6,400.98,23.57,22.49,21.25,14.39,0.874,62.05
399.99,397.84,395.49,22.58,23.94,21.33,14.07,0.904,61.81
397,398.04,395.52,22.44,23.15,25.24,13.51,0.881,62.8
402.94,397.57,397.73,23.32,22.2,24.16,13.87,0.907,61.85
399.04,398.24,399.06,23.25,21.54,21.91,15.07,0.911,60.94
402.05,404.84,402.72,20.66,22.06,23.92,13.48,0.91,64.58
400.41,400.74,400.78,24.35,22.61,23.73,13.37,0.907,64.39
407.18,406.23,400.04,25.75,21.96,24.84,13.34,0.885,63.65
400.1,398.44,399.17,22.18,24.7,24.54,13.72,0.894,62.52
405.6,402.79,402.74,22.24,24.72,22.93,13.79,0.9,62.14
398.57,399.89,396,24.26,23.71,22.89,14.12,0.911,63.72
398.62,399.66,404.22,23.6,22.89,24.91,14.27,0.88,63.73
400.85,399.81,401.61,24.07,22.89,24.51,14.51,0.902,63.2
401.65,398.97,398.82,22.43,23.37,23.75,14.72,0.902,62.57
396.08,398.64,407.82,22.86,23.1,22.54,14.39,0.931,63.18
401.02,401.27,401.23,22.47,21.63,21.24,14.04,0.909,63.72
396.55,396.15,401.81,21.62,24.53,23.5,13.2,0.899,62.82
398.56,401.1,399.13,23.46,21.84,23.55,14.34,0.887,62.84
393.34,397.47,398.26,24.64,23.69,21.97,15.13,0.894,63.58
397.55,401.06,394.62,25.25,21.22,23.17,14.11,0.895,63.93
396.03,399.34,398.98,23.59,23.57,22.73,12.33,0.924,62.86
398.83,394.06,398.89,24.6,20.75,24.08,15.51,0.923,63.72
403.57,402.11,398.96,22.16,24.56,23.92,14.93,0.868,63.08
400.58,402.74,396.5,23.51,22.59,23.98,13.08,0.918,64.48
399.33,400.19,401.35,21.03,19.98,23.13,14.25,0.913,62.85
398.32,403.76,399.76,20.93,22.2,23.31,14.97,0.899,64.33
391.17,399.19,399.86,23.02,22.07,22.99,14.27,0.905,63.23
404.73,402.49,400.04,23.83,24.86,23.99,14.22,0.885,61.67
402.91,400.3,398.09,21.74,23.04,20.85,15.04,0.92,60.81
404.65,400.64,400.68,25.1,21.89,24.98,13.63,0.906,63.3
401.96,402.42,398.34,24.26,24.38,23.84,13.98,0.919,60.85
400.84,400.78,402.63,23.77,22.61,23.02,13.02,0.902,62.4
402.55,399.08,399.38,24.05,24.46,22.3,13.41,0.875,61.21
398.06,399.58,401.03,22.22,22.51,23.78,13.14,0.905,62.82
401.56,396.75,398.17,21.33,22.81,22.45,13.65,0.899,63.3
398.49,399.35,400.4,24.07,21.74,24.41,14.17,0.889,62.91
396.07,401.14,398.29,22.18,23.72,21.51,14.11,0.914,61.12
399.52,397.47,401.99,21.71,23.62,23.39,13.32,0.9,62.85
404.85,402.77,404.3,23.69,24.45,23.83,14.03,0.927,63.2
399.89,398.65,398.91,22.81,23.71,21.61,14.62,0.907,63.57
400.41,397.23,399.28,23.73,24.47,21.39,14.6,0.878,62.89
401.23,403.84,398.66,22.93,24.07,23.2,13.96,0.918,61.85
401.49,397.09,397.64,23.23,23.56,22.68,14.04,0.909,63.82
403.22,401.53,405.07,26.53,23.63,23.18,13.08,0.892,62.01
400.61,397.64,395.36,23.31,23.41,24.06,13.67,0.884,62.69
394.73,403.13,403.92,21.48,23.08,23.75,13.98,0.868,64.22
406.13,397.7,399.92,22.63,23.19,21.81,14.32,0.906,62.73
397.61,401.59,400.62,22.15,22.35,21.5,13.84,0.917,63.33
400.02,403.49,403.39,23.23,22.5,20.46,14.79,0.916,64.72
399.29,403.91,401.04,21.84,22.88,23.78,15.13,0.937,60.97
399.42,401.85,404.74,24.91,22.56,22.47,14.64,0.915,62.86
400.43,401.67,397.39,24.16,23.79,23.33,14.01,0.929,62.12
405.06,397.8,398.81,23.2,21.96,22.12,13.23,0.914,63.55
401.25,404.04,397.5,22.27,23.52,22.99,14.62,0.909,62.98
398.13,396.79,403.58,25.93,24.41,24.16,14.04,0.926,61.23
398.58,400.13,404.68,21.12,20.02,22.37,13.97,0.889,62.67
396.81,402.21,403.22,23.32,24.8,24.52,14.32,0.904,63.12
398.5,399.78,401.76,21.41,21.44,23.59,13.67,0.899,61.81
400.9,397.95,404.34,23.1,22.99,22.49,12.58,0.904,62.29
399.25,405.33,399.57,21.42,23,25.17,13.81,0.907,63.7
400.92,402.98,399.38,22.81,22.08,22.04,12.61,0.906,64.51
407.51,402.62,398.41,22.76,24.02,21.52,15.08,0.883,62.66
401.98,398.98,396.69,23.18,22.23,22.42,15.63,0.902,63.27
404.36,399.75,403.28,21.99,24.82,24.26,14.46,0.92,60.1
404.81,399.42,390.94,22.99,23.36,21,14.14,0.891,63.59
397.45,397.28,399.33,22.49,23.7,21.91,15.63,0.889,63.79
395.65,403.27,399.83,25.62,22.57,23.26,14.82,0.885,63.1
399.5,403.9,396.94,21.22,22.65,23.51,13.65,0.892,63.48
400.34,401.25,396.91,23.48,24.86,23.64,13.88,0.87,61.55
400.12,400.24,400.24,21.06,23.07,22.82,13.98,0.906,61.39
398.47,396.89,394.47,23.44,22.89,22.65,13.92,0.895,62.95
399,393.09,399.85,24.33,22.33,22.39,15.01,0.923,62.83
402.38,398.4,397.8,23.75,26.97,22.83,12.86,0.878,62.4
405.35,398.64,401.81,23.84,22.91,21.65,13.22,0.88,63.87
398.53,398.44,399.68,23.04,23.43,23.85,13.27,0.858,62.39
400.41,394.19,399.58,21.45,20.66,23.49,14.89,0.912,63.6
399.04,403.32,404,23.05,22.36,23.75,14.16,0.907,62.43
397.06,395.84,403.5,24.71,23.88,21.29,13.91,0.9,62.86
405.08,399.43,398.28,23.08,21.64,22.15,13.99,0.877,64.61
399.71,398.23,397.38,21.01,22.96,23.43,14.04,0.888,63.23
400.66,399.6,396.14,21.49,23.03,22.69,13.97,0.897,64.05
404.94,400.55,401.25,23.54,25.07,22.02,13.4,0.915,63.98
398.09,398.8,402.19,24.02,24.45,24.03,14.72,0.896,62.87
396.74,396.28,399.31,23.9,21.72,22.39,14.77,0.899,63.03
400.35,400.58,403.93,22.66,22.2,21.89,13.43,0.911,63.07
397.38,403.03,399.79,22.84,23.07,23.56,14.35,0.904,63.11
401.18,397.12,399.44,22.22,24.85,25.33,15.12,0.918,61.81
403.12,397.76,404.62,22.85,22.06,21.25,14.39,0.922,63.39
400.93,400.88,399.87,24.52,24.16,22.15,13.27,0.911,63.53
399.84,395.88,399.15,23.25,22.29,22.97,13.95,0.915,62.24
394,396.11,404.4,22.08,23.65,21.51,13.88,0.911,64.53
401.63,401.18,400.44,22.88,22.31,21.95,13.17,0.909,61.68
398.89,398.82,401.32,24.31,21.03,22.01,14.41,0.87,63.23
403.45,402.35,404.24,24,21.76,23.53,12.93,0.914,64.07
396.54,396.78,397.32,21.78,24.81,22.16,13.55,0.898,63.38
402.7,399.56,402.23,23.17,22.01,22.61,14.87,0.893,63.09
397.99,403.41,395.5,23.72,25.78,22.48,14.68,0.912,62.4
398.47,396.34,396.86,24.14,23.69,23.75,13.38,0.903,63.98
398.03,398.47,396.39,22.4,23.92,20.14,13.12,0.884,64.32
401.1,397.83,398.8,24.24,23.36,23.12,13.67,0.891,62.7
397.58,398.83,397.06,25.19,22.36,22.81,13.76,0.904,63.9
397.59,398.84,396.94,23.96,21.83,24.29,12.79,0.92,62.51
400.41,391.14,394.27,21.78,24.16,22.18,15.29,0.921,62.92
397.55,397.84,396.44,22.1,23.01,24.45,14.7,0.904,64.27
402.54,401.64,397.52,22.4,23.86,21.6,14.19,0.9,63.6
397.49,396.29,399.91,22.35,20.74,23.23,14.23,0.877,62.62
396.87,401.3,398.82,23.4,21.73,21.05,13.67,0.883,62.82
402.01,400.94,402.77,22.54,23.77,22.55,13.64,0.881,62.06
400.12,399.52,402.57,25.4,22.61,22.18,13.44,0.919,62.46
404.49,395.98,397.24,25.39,24.15,22.93,12.89,0.909,62.82
396.12,401.23,399.08,23.44,22.33,22.9,14.01,0.898,63.06
403.86,399.08,402.21,22.46,25.98,23.69,12.83,0.907,63.39
398.15,400.2,393.32,21.99,22.54,24.27,13.35,0.906,60.86
402.85,394.31,400.73,23.1,24.76,23.11,14.95,0.912,61.08
401.9,401.21,404.49,24.4,23.62,23.11,14.06,0.905,62.82
400.45,397.35,400.54,23.78,25.75,22.46,14.2,0.902,62.25
398.07,397.8,399.32,21.77,22.86,22.7,13.91,0.882,62.15
399.18,398.15,400.56,22.12,23.9,22.94,14.85,0.938,62.39
400.06,400.05,400.33,22.82,24.85,20.9,13.6,0.915,62.36
396.71,396.66,402.29,20.83,22.73,24.18,13.81,0.912,64.67
399.83,398.01,401.92,22.05,22.84,23.48,12.97,0.919,63.59
400.29,405.22,401.28,23.01,22.6,24.21,15.22,0.901,62.11
401.08,399.87,401.13,22.85,23.9,23.3,14.95,0.941,63.5
407.76,406.18,400.43,23.09,23.86,24.46,14.55,0.923,63.67
404.04,401.08,401.28,22.58,22.61,24.07,14.69,0.917,64.38
400.32,405,399.66,23.84,23.55,25.64,14.6,0.883,62.28
400.23,397.23,400.08,23.35,21.52,21.91,13.23,0.899,63.6
401.42,399.43,398.33,22.28,22.17,23.97,12.43,0.912,62.21
402.99,407.28,396.77,24.14,20.74,21.6,13.95,0.893,62.21
400.27,398.22,400.07,19.72,22.59,23.16,14.15,0.913,63.74
398.87,399.58,392.39,24.98,24.03,22.35,15.67,0.91,62.51
400.16,396.45,404.23,26.02,23.87,23.62,14.62,0.898,62.89
404.37,401.29,397.07,20.82,22.04,23.97,14.85,0.897,63.92
397.95,400.37,399.61,22.58,25.49,23.62,13.18,0.896,64.21
398.28,398.18,399.71,23.73,22.74,24.33,13.43,0.892,62.52
401.07,398.84,400.75,22.65,22.57,20.93,14.65,0.868,63.05
400.33,402.64,396.19,23.03,24.04,24.91,13.29,0.874,64.17
399.88,394.05,400.72,24.12,22.51,22.2,14.31,0.881,63.17
396.39,396.79,398.13,22.79,24.38,22.46,12.9,0.92,61.94
404.03,398.76,402.53,22.76,22.08,22.7,12.89,0.937,63.92
398.97,400.32,400.09,22.89,22.44,22.43,13.97,0.896,62.38
403.66,401.51,399.59,22.83,23.44,22.57,13.66,0.886,62.24
401.7,401.18,395.93,25.49,21.82,20.63,13.23,0.911,62.89
404.47,396.59,395.36,22.36,24.2,23.8,14.93,0.879,63.05
403.73,399.13,396.65,22.96,22.9,24.31,14.66,0.886,62.31
401.88,401.55,401.69,22.39,22.24,23.15,14.68,0.902,62.75
403.15,399.06,402.87,23.02,21.25,22.22,12.87,0.915,60.96
402.56,397.15,397.71,23.17,21.64,22.69,13.71,0.903,64.46
401.1,398.36,400.12,24.02,22.16,23.88,13.8,0.892,64.2
401.11,398.69,399,26.78,22.58,22.73,13.66,0.884,62.68
402.57,403.37,402.51,21.41,23.32,23.84,14.04,0.896,62.83
399.93,400.2,396.42,23.92,23.32,23.08,14.98,0.887,63.75
404.16,402.85,397.55,23.65,22.32,23.87,13.45,0.885,63.25
404.54,397.36,408.78,20.24,22.42,22.91,13.86,0.892,64.12
397.7,396.31,407.17,22.25,21.75,23.39,14.47,0.912,63.98
396.73,404.02,397.44,23.83,24.03,23.51,14.33,0.942,63.3
392.14,398.72,394.35,21.98,21.25,23.86,14.57,0.884,64.29
402.63,399.74,403.01,23.1,23.85,23.96,13.03,0.9,62.76
398.83,401.83,403.62,23.52,23.09,24.14,13.08,0.89,63.39
402.09,398.2,398.12,23.07,23.22,21.89,12.93,0.917,61.84
400.1,399.37,401.67,23.85,21.64,22.39,13.03,0.893,64.05
395.99,395.71,396.54,21.51,23.73,22.58,14,0.858,60.69
399,401.05,399.04,24.01,24.64,24.94,15.04,0.905,63.98
403.75,402.37,399.7,21.99,21.89,23.48,13.64,0.87,61.96
399.01,397.2,399.07,21.68,24.09,23.66,14.23,0.873,61.8
404.92,398.5,401.93,21.95,22.49,22.8,14.16,0.882,64.83
403.53,403.38,399.73,20.56,21.95,22.22,12.97,0.921,63.43
395.23,399.92,403.21,25.45,24.88,23.73,14.45,0.879,63.54
400.5,401.02,393.46,20.81,24.16,21.42,13.72,0.897,63.79
400.8,402.42,400.24,23.37,21.4,24.42,15.23,0.89,63.27
400.11,399.21,399.63,22.68,22.01,24.24,13.24,0.872,62.44
397.29,392.37,399.45,22.56,22.46,22.86,13.58,0.909,62.37
399.01,397.5,398.61,22.74,23.66,21.58,15.09,0.927,61.95
397.97,403.6,401.5,22.95,24.5,22.58,14.63,0.894,63.24
403.56,397.96,405.84,22.92,24.9,23.7,13.58,0.926,61.96
399.87,402.17,394.17,22.36,22.53,21.36,14.57,0.914,63.07
401.2,395.64,398.49,23.26,23.48,22.93,13.75,0.878,64.13
405.1,397.76,399.53,23.85,22.46,23.01,15.61,0.896,63.54
400.57,399.55,400.5,23.33,24.91,23.99,13.12,0.899,62.14
401.53,401.14,405.88,23.34,23.65,23.6,13.74,0.896,63.3
399.27,401.6,398,20.44,21.86,21.6,14.54,0.896,62.43
400.9,401.54,408.47,22.84,24.45,24.26,14.36,0.91,64.35
398.81,398.28,400.28,25.08,21.88,22.19,14.84,0.897,62.78
402.35,404.31,401.89,22.89,23.74,23.09,13.5,0.913,63.89
403.52,401.1,393.41,21.6,23.3,20.92,14.35,0.899,62.57
397.7,399.84,398.91,23.13,24.54,25.01,14.9,0.905,63.83
397.78,403.81,400.39,20.95,22.37,24.89,12.74,0.918,64.41
393.7,402.45,401.09,23.24,20.84,25.4,14.59,0.897,63.08
399.07,399.85,405.92,23.73,23.92,22.77,12.95,0.915,62.63
397.12,404.26,398.71,24,21.69,22.1,13.93,0.89,64.31
398.61,393.56,399.93,23.97,21.46,23.02,13.58,0.88,62.07
400.43,402.27,394.23,21.2,23.56,22.98,12.88,0.887,62.33
403.12,395.01,405.09,23.36,22.87,23.71,14.29,0.909,64.19
398.16,399.26,400.64,23.22,22.83,25.29,13.04,0.93,63.26
398.67,400.23,398.8,21.19,22.17,22.45,15.29,0.903,62.98
400.62,400.13,403.27,24.24,22.66,22.08,15.05,0.878,62.82
401.82,397.75,399.13,22.86,23.4,25.54,13.84,0.89,63.3
398.54,399.46,400.12,23.11,22.71,22.86,15.04,0.93,62.83
401.39,397.54,400.1,25.49,22.08,22.62,14.33,0.898,62.41
404.41,398.59,404.44,23.31,23.7,21.3,13.76,0.885,62.58
401.3,396.96,394.73,24.18,22.23,23.05,13.5,0.921,62.34
402.15,404.31,399.79,24.29,24.35,24.11,12.85,0.889,62.25
404.91,403.52,399.49,23.21,22.29,24.15,14.15,0.885,62.34
399.84,393.35,398.34,23.06,23.95,23.26,15.53,0.902,62.57
404.45,398.71,401.03,22.43,24.61,23.8,13.99,0.918,64.05
398.98,397.84,401.26,25.02,24.13,23.52,14.12,0.896,63.55
406.59,394.94,399.81,22.52,23.38,22.8,13.52,0.9,64.09
395.72,400.1,397.44,21.97,22.69,22.67,14.34,0.904,63.69
400.19,397.48,394.5,22.58,22.66,22.53,13.63,0.88,64.09
402.3,401.46,400.81,21.69,22.01,22.52,15.07,0.892,62.1
402.24,403.11,401.27,23.8,23.82,22.71,16.36,0.911,62.96
400.92,400.62,400.07,22.25,23.7,23.83,13.01,0.898,62.59
397.46,402.67,401.71,22.1,23.21,23.41,14.12,0.873,62.33
401.35,395.94,403.27,24.18,22.94,22.62,13.95,0.907,62.84
400.91,405.32,401.68,23.75,23.06,23.95,15.2,0.899,62.14
399.96,400.04,400.86,22,24.91,22.78,12.21,0.914,61.63
397.61,401.82,401.47,21.22,20.74,22.44,13.31,0.883,63.21
403.76,397.38,396.57,23.25,23.77,23.1,13.48,0.885,64.11
400.28,399.06,402.52,23.65,23.63,23.33,12.2,0.889,61.75
400.31,398.64,400.75,23.79,22.6,23.1,13.51,0.874,62.7
395.42,398.53,403.48,21.83,21.95,23.23,15.2,0.916,61.68
401.3,400.15,406.79,23.73,21.9,23.42,14.45,0.889,62.7
397.95,401.86,401.72,22.68,23.61,23.01,14.14,0.871,61.62
396.16,401.08,401.53,20.34,22.08,23.86,14.71,0.888,61.27
394.26,400.62,398.4,25.32,22.01,24.83,13.01,0.905,62.83
397.99,402.8,400.51,21.79,23.61,22.98,13.34,0.917,60.34
399.8,398.84,402.81,24.37,20.66,24,14.82,0.897,62.6
391.37,400.04,399.15,23.44,22.33,21.59,13.45,0.895,64.04
400.23,404.38,398.35,22.36,22.26,23.57,13.94,0.902,61.77
401.35,402.15,400,21.68,21.64,25.5,13.81,0.902,63.36
399.12,399.37,397.48,24.09,23.23,23.07,14.12,0.921,62.45
402.69,397.98,396.68,24.37,23.41,23.46,13.31,0.896,66.63
395.66,402.25,400.5,23.76,22.37,22.89,14.24,0.922,62.63
399.63,398.42,402.46,23.12,24.8,22.32,13.75,0.892,63.19
405.82,400.86,402.03,24.01,21.73,23.15,13.45,0.892,62.55
400.87,399.63,403.91,24.62,22.46,25.22,14.24,0.89,65.47
400.23,396.22,395.36,22.89,21.27,20.86,13.37,0.899,64.15
399.43,396.14,406.57,22.86,22.19,20.87,14.45,0.917,62.99
404.96,397.02,394.52,22.62,22.69,24.61,14.56,0.889,64.24
399.43,395.65,398.29,22.07,21.4,22.39,14.05,0.878,62.82
401.19,396.55,403.69,22.54,24.13,23.23,15.59,0.907,61.99
398.32,399.7,404.35,24.32,26.47,20.91,14.16,0.883,62.11
401.15,399.51,396.15,22.76,23.6,22.61,13.91,0.893,62.57
404.53,401.31,400.74,23.47,22.44,22.12,15.01,0.89,65.28
400.22,399.44,397.5,21.02,21.18,22.57,14.56,0.892,63.53
397.67,399.1,399.74,22.2,23.52,22.51,15.39,0.911,62.89
397.79,397.16,397.74,22.48,21.1,22.62,14.42,0.891,59.88
400.49,395.68,397.92,23.3,21.33,24.59,13.95,0.89,63.84
397.39,394.33,401.79,25.06,24.2,23.27,14.52,0.903,62.91
400.47,400.48,394.1,24.61,22.25,25.44,14.09,0.885,62.67
401.58,411.07,398.93,22.88,23.69,22.02,13.9,0.895,63.98
397.78,403.76,400.38,21.37,20.68,22.45,14.49,0.897,63.33
405.61,400.41,403.79,24.48,20.95,22.23,14.38,0.877,62.08
404.91,401.45,400.76,23,22.69,23.63,13.72,0.918,62.27
398.22,397.46,404.35,23.17,23.22,21.38,13.73,0.906,63.47
401.12,403.49,396.42,22.05,24.88,24.99,13.63,0.897,61.49
400.99,398.41,401.09,22.38,23.58,22.49,13.45,0.887,63.95
399.84,402.85,396.26,22.44,22.62,20.15,14.34,0.888,63.99
397.18,404.04,401.92,21.63,24.1,22.37,14.39,0.881,62.79
397.34,398.68,400.12,24.81,22.9,24.61,13.05,0.894,62.36
398,398.24,400.74,24.08,24.41,24.4,13.56,0.908,63.01
395.55,396.74,401,21.88,23.41,24.03,13.75,0.914,62.74
400.62,395.16,400.5,23.1,22.77,25.19,12.29,0.914,61.78
400.12,401.92,401.09,21.84,23.08,23.01,14.17,0.912,62.32
400.6,396.48,401.5,21.94,21.59,25.06,13.63,0.924,61.09
398.81,399.48,396.45,24.67,23.38,23.29,14.26,0.909,63.98
399.09,396.33,399.9,23.38,22.69,24.86,15.64,0.884,64.63
400.32,398.08,401.51,22.24,23.54,20.51,15.08,0.889,62.01
406.7,403.89,394.92,20.31,22.99,24.79,14.17,0.897,64.05
403.7,400.49,395.59,24.3,25.02,25.01,13.48,0.891,63.77
398.69,407.7,400.07,22.66,22.91,23.87,14.68,0.888,64.49
395.93,397.7,398.23,24.1,22.25,24.61,13.7,0.894,64.87
399.31,401.55,398.92,23.02,23.32,24.84,14.24,0.897,61
405.14,400.44,397.23,21,22.66,21.82,14.94,0.91,63.13
402.08,401.21,402.44,22.94,23.84,24.92,14.55,0.883,62.86
403.92,402.38,396.94,22.89,22.11,24.94,14.93,0.905,64.48
396.65,399.24,397.94,23.25,22.75,22.12,14.47,0.905,63.41
402.39,398.14,393.8,25.12,21.46,23.93,13.12,0.909,63.03
394.21,395.79,400.33,24.24,21.87,22.07,13.63,0.912,61.56
399.55,405.28,395.76,23.21,23.69,23.64,13.56,0.887,62.17
